x,y,t,id
-73.9126361,42.7503733,2010-12-24T00:48:17Z,1465
-73.9123827,42.7503427,2010-12-24T00:50:08Z,1465
-73.9127321,42.7504002,2010-12-24T00:54:11Z,1465
-73.9128519,42.7504179,2010-12-24T00:56:44Z,1465
-73.9136166,42.7505965,2010-12-24T00:59:27Z,1465
-73.9138306,42.7505381,2010-12-24T01:00:11Z,1465
-73.9139438,42.7509145,2010-12-24T01:04:05Z,1465
-73.9144526,42.7511801,2010-12-24T01:06:07Z,1465
-73.9149236,42.7511657,2010-12-24T01:08:14Z,1465
-73.9147166,42.7512481,2010-12-24T01:10:14Z,1465
-73.9144713,42.7514627,2010-12-24T01:12:38Z,1465
-73.9142726,42.7516224,2010-12-24T01:14:15Z,1465
-73.9152688,42.7514106,2010-12-24T01:16:40Z,1465
-73.9149056,42.7514045,2010-12-24T01:18:40Z,1465
-73.9148758,42.7514885,2010-12-24T01:20:19Z,1465
-73.9151755,42.7513417,2010-12-24T01:30:52Z,1465
-73.9151915,42.7514495,2010-12-24T01:32:31Z,1465
-73.914937,42.7514984,2010-12-24T01:34:52Z,1465
-73.9147939,42.7515737,2010-12-24T01:38:56Z,1465
-73.9152949,42.7514658,2010-12-24T01:41:05Z,1465
-73.9148231,42.7514996,2010-12-24T01:42:51Z,1465
-73.9137766,42.7508227,2010-12-24T01:50:32Z,1465
-73.9120979,42.7510444,2010-12-24T01:56:39Z,1465
-73.9108038,42.751972,2010-12-24T02:05:22Z,1465
-73.9104448,42.7520966,2010-12-24T02:06:06Z,1465
-73.9097973,42.7521444,2010-12-24T02:08:04Z,1465
-73.9095623,42.7523644,2010-12-24T02:10:12Z,1465
-73.9089597,42.7531926,2010-12-24T02:12:07Z,1465
-73.909319,42.7532973,2010-12-24T02:14:07Z,1465
-73.910217,42.7536777,2010-12-24T02:16:05Z,1465
-73.9113828,42.7536189,2010-12-24T02:18:12Z,1465
-73.9114091,42.7538188,2010-12-24T02:22:40Z,1465
-73.9117481,42.7539549,2010-12-24T02:24:08Z,1465
-73.9122227,42.7536621,2010-12-24T02:26:06Z,1465
-73.9117373,42.7538949,2010-12-24T02:28:09Z,1465
-73.911827,42.7539138,2010-12-24T02:30:10Z,1465
-73.9118979,42.7538809,2010-12-24T02:32:29Z,1465
-73.9118742,42.7538541,2010-12-24T02:34:55Z,1465
-73.9119034,42.7538707,2010-12-24T02:36:09Z,1465
-73.9120355,42.7538925,2010-12-24T02:38:06Z,1465
-73.9118105,42.7538628,2010-12-24T02:40:12Z,1465
-73.91192,42.7538566,2010-12-24T02:50:31Z,1465
-73.9119532,42.7539178,2010-12-24T03:00:46Z,1465
-73.9120218,42.7539109,2010-12-24T03:08:22Z,1465
-73.9118324,42.7537322,2010-12-24T03:10:49Z,1465
-73.9121777,42.7541158,2010-12-24T03:12:11Z,1465
-73.9119304,42.753902,2010-12-24T03:15:04Z,1465
-73.911945,42.7538629,2010-12-24T03:20:22Z,1465
-73.9118726,42.7538825,2010-12-24T04:01:18Z,1465
-73.9117817,42.7540843,2010-12-24T04:41:20Z,1465
-73.9118911,42.7540127,2010-12-24T04:43:13Z,1465
-73.9117117,42.7540786,2010-12-24T04:44:08Z,1465
-73.9122815,42.7539104,2010-12-24T04:46:07Z,1465
-73.9115314,42.7532386,2010-12-24T04:50:11Z,1465
-73.91141,42.7532405,2010-12-24T04:52:06Z,1465
-73.9106641,42.7529828,2010-12-24T04:54:05Z,1465
-73.9104551,42.7515275,2010-12-24T04:58:05Z,1465
-73.9102445,42.7514939,2010-12-24T05:00:13Z,1465
-73.910346,42.7515582,2010-12-24T05:02:14Z,1465
-73.9094044,42.7507099,2010-12-24T05:04:06Z,1465
-73.9075389,42.7503878,2010-12-24T05:06:08Z,1465
-73.9067146,42.7500149,2010-12-24T05:08:04Z,1465
-73.9055607,42.7499365,2010-12-24T05:10:07Z,1465
-73.9055539,42.7502272,2010-12-24T05:12:18Z,1465
-73.9046329,42.7499778,2010-12-24T05:14:09Z,1465
-73.904619,42.7491714,2010-12-24T05:16:19Z,1465
-73.9037391,42.7465033,2010-12-24T05:22:05Z,1465
-73.9039053,42.7442356,2010-12-24T05:26:08Z,1465
-73.9040127,42.7432464,2010-12-24T05:28:07Z,1465
-73.9048401,42.7420734,2010-12-24T05:30:11Z,1465
-73.9058941,42.7413659,2010-12-24T05:32:12Z,1465
-73.9056318,42.7407158,2010-12-24T05:34:07Z,1465
-73.9042022,42.7401919,2010-12-24T05:36:13Z,1465
-73.9034955,42.739118,2010-12-24T05:38:08Z,1465
-73.9025486,42.7388274,2010-12-24T05:40:10Z,1465
-73.9009239,42.7378673,2010-12-24T05:42:06Z,1465
-73.8995357,42.7375768,2010-12-24T05:44:07Z,1465
-73.8988694,42.7374144,2010-12-24T05:46:12Z,1465
-73.8988263,42.7371783,2010-12-24T05:48:09Z,1465
-73.8989396,42.7374635,2010-12-24T05:56:25Z,1465
-73.8986596,42.7370812,2010-12-24T06:02:42Z,1465
-73.8989123,42.7372669,2010-12-24T06:08:08Z,1465
-73.8987922,42.737148500000004,2010-12-24T06:10:07Z,1465
-73.8988937,42.7372987,2010-12-24T06:12:06Z,1465
-73.898941,42.7372484,2010-12-24T06:14:08Z,1465
-73.8988645,42.7372549,2010-12-24T06:16:09Z,1465
-73.8989286,42.7374007,2010-12-24T06:18:08Z,1465
-73.899159,42.7374617,2010-12-24T06:20:07Z,1465
-73.898933,42.7372473,2010-12-24T06:30:40Z,1465
-73.8990197,42.7370943,2010-12-24T06:40:14Z,1465
-73.8989465,42.7372662,2010-12-24T06:50:14Z,1465
-73.8988508,42.7370554,2010-12-24T07:00:22Z,1465
-73.8989442,42.7373203,2010-12-24T07:10:52Z,1465
-73.8988981,42.7373208,2010-12-24T07:12:20Z,1465
-73.8989093,42.7372935,2010-12-24T07:14:29Z,1465
-73.8991977,42.7374433,2010-12-24T07:16:18Z,1465
-73.8989313,42.7374085,2010-12-24T07:18:08Z,1465
-73.8989883,42.7372167,2010-12-24T07:20:17Z,1465
-73.8988719,42.7373794,2010-12-24T07:22:09Z,1465
-73.8997347,42.737526,2010-12-24T07:24:19Z,1465
-73.9001348,42.7378938,2010-12-24T07:26:12Z,1465
-73.9005257,42.7384627,2010-12-24T07:37:34Z,1465
-73.9001545,42.7373115,2010-12-24T07:42:26Z,1465
-73.9021365,42.736528,2010-12-24T07:48:51Z,1465
-73.9020769,42.7366194,2010-12-24T07:51:31Z,1465
-73.901599,42.7370124,2010-12-24T07:54:06Z,1465
-73.9014599,42.7374911,2010-12-24T07:57:01Z,1465
-73.9010238,42.737566,2010-12-24T07:58:06Z,1465
-73.8998654,42.737235,2010-12-24T08:00:05Z,1465
-73.8989258,42.7372938,2010-12-24T08:02:06Z,1465
-73.8989439,42.7372525,2010-12-24T08:04:13Z,1465
-73.900132,42.7378171,2010-12-24T08:10:23Z,1465
-73.9000699,42.7378801,2010-12-24T08:14:07Z,1465
-73.9000278,42.7379057,2010-12-24T08:16:06Z,1465
-73.9002285,42.7379917,2010-12-24T08:18:17Z,1465
-73.9001323,42.7379664,2010-12-24T08:20:09Z,1465
-73.900183,42.7379032,2010-12-24T08:41:31Z,1465
-73.9001081,42.7378839,2010-12-24T10:40:42Z,1465
-73.9000297,42.7378917,2010-12-24T10:50:56Z,1465
-73.9000277,42.7379269,2010-12-24T10:53:40Z,1465
-73.9000384,42.737892,2010-12-24T10:54:07Z,1465
-73.8991339,42.7384053,2010-12-24T10:56:15Z,1465
-73.8994167,42.7389048,2010-12-24T10:58:07Z,1465
-73.8999694,42.7391317,2010-12-24T11:00:07Z,1465
-73.9008217,42.7392933,2010-12-24T11:02:07Z,1465
-73.9016751,42.7391486,2010-12-24T11:04:07Z,1465
-73.9023715,42.7392422,2010-12-24T11:06:13Z,1465
-73.9035357,42.7399479,2010-12-24T11:08:06Z,1465
-73.9032335,42.7399837,2010-12-24T11:10:07Z,1465
-73.9039045,42.7409108,2010-12-24T11:12:09Z,1465
-73.9056323,42.7411369,2010-12-24T11:14:10Z,1465
-73.9070665,42.7406939,2010-12-24T11:16:07Z,1465
-73.908448,42.7405519,2010-12-24T11:18:07Z,1465
-73.9088859,42.7406641,2010-12-24T11:20:11Z,1465
-73.9093015,42.7414154,2010-12-24T11:22:10Z,1465
-73.9097498,42.7415699,2010-12-24T11:24:08Z,1465
-73.9099122,42.7416738,2010-12-24T11:26:13Z,1465
-73.911243,42.741444,2010-12-24T11:28:08Z,1465
-73.9115159,42.7416406,2010-12-24T11:30:07Z,1465
-73.9122233,42.7419778,2010-12-24T11:32:09Z,1465
-73.9125612,42.7421299,2010-12-24T11:34:07Z,1465
-73.9134433,42.7429011,2010-12-24T11:36:14Z,1465
-73.9133218,42.7431028,2010-12-24T11:38:06Z,1465
-73.9134067,42.7431582,2010-12-24T11:40:07Z,1465
-73.9129002,42.7426214,2010-12-24T11:42:09Z,1465
-73.9123601,42.7420884,2010-12-24T11:44:08Z,1465
-73.9114394,42.7415129,2010-12-24T11:46:09Z,1465
-73.9111413,42.7412256,2010-12-24T11:48:08Z,1465
-73.9102932,42.7410641,2010-12-24T11:50:08Z,1465
-73.9095014,42.7407972,2010-12-24T11:52:09Z,1465
-73.909461,42.7405987,2010-12-24T11:54:08Z,1465
-73.9083368,42.7412515,2010-12-24T11:56:06Z,1465
-73.9080921,42.7415357,2010-12-24T11:58:07Z,1465
-73.9066483,42.7415343,2010-12-24T12:01:10Z,1465
-73.9069902,42.7417398,2010-12-24T12:10:55Z,1465
-73.9068844,42.7414922,2010-12-24T12:12:47Z,1465
-73.9068423,42.7416533,2010-12-24T12:14:43Z,1465
-73.9064462,42.7414534,2010-12-24T12:20:20Z,1465
-73.9067145,42.7415687,2010-12-24T15:00:53Z,1465
-73.9102879,42.7423071,2010-12-24T22:13:01Z,1465
-73.9102404,42.7422278,2010-12-24T22:14:05Z,1465
-73.910551,42.7425807,2010-12-24T22:16:09Z,1465
-73.9133514,42.7442034,2010-12-24T22:22:46Z,1465
-73.9157557,42.7447984,2010-12-24T22:28:17Z,1465
-73.9185108,42.7471998,2010-12-24T22:36:43Z,1465
-73.9189942,42.7478694,2010-12-24T22:38:10Z,1465
-73.9201455,42.7493876,2010-12-24T22:41:19Z,1465
-73.9205901,42.7493379,2010-12-24T22:42:07Z,1465
-73.9204439,42.7494592,2010-12-24T22:44:06Z,1465
-73.9204479,42.7494363,2010-12-24T22:46:08Z,1465
-73.9203443,42.749387,2010-12-24T22:48:13Z,1465
-73.9197843,42.7487196,2010-12-24T22:50:08Z,1465
-73.919086,42.747986,2010-12-24T22:52:11Z,1465
-73.9182795,42.7470364,2010-12-24T22:54:09Z,1465
-73.9171622,42.7467252,2010-12-24T22:56:18Z,1465
-73.9166388,42.74551,2010-12-24T22:58:13Z,1465
-73.916511,42.7454655,2010-12-24T23:00:09Z,1465
-73.9164305,42.7454986,2010-12-24T23:02:10Z,1465
-73.916512,42.7454148,2010-12-24T23:04:04Z,1465
-73.916449600000007,42.7455066,2010-12-24T23:06:07Z,1465
-73.9164213,42.7454435,2010-12-24T23:08:07Z,1465
-73.9164817,42.7454833,2010-12-24T23:10:07Z,1465
-73.9162611,42.7455441,2010-12-24T23:14:06Z,1465
-73.9161937,42.7461793,2010-12-24T23:16:08Z,1465
-73.9150836,42.7465025,2010-12-24T23:20:59Z,1465
-73.9150861,42.7466054,2010-12-24T23:22:09Z,1465
-73.9150623,42.7464466,2010-12-24T23:24:07Z,1465
-73.9150464,42.7466689,2010-12-24T23:26:06Z,1465
-73.9153039,42.7465777,2010-12-24T23:28:11Z,1465
-73.9149331,42.7475945,2010-12-24T23:30:06Z,1465
-73.9149536,42.7480123,2010-12-24T23:32:05Z,1465
-73.9148636,42.7483088,2010-12-24T23:34:08Z,1465
-73.9140447,42.7485337,2010-12-24T23:36:06Z,1465
-73.9152404,42.7479172,2010-12-24T23:38:05Z,1465
-73.9154868,42.7481474,2010-12-24T23:40:08Z,1465
-73.916401,42.7485466,2010-12-24T23:42:08Z,1465
-73.9168635,42.7489972,2010-12-24T23:44:06Z,1465
-73.9173634,42.7495567,2010-12-24T23:46:05Z,1465
-73.9175828,42.7498539,2010-12-24T23:48:08Z,1465
-73.9178625,42.750184,2010-12-24T23:50:08Z,1465
-73.9175313,42.7501793,2010-12-24T23:52:12Z,1465
-73.9178122,42.7504321,2010-12-24T23:54:20Z,1465
-73.9178564,42.7504598,2010-12-24T23:56:07Z,1465
-73.9184588,42.7497391,2010-12-24T23:58:06Z,1465
-73.9197174,42.7495542,2010-12-25T00:01:14Z,1465
-73.9197158,42.7496355,2010-12-25T00:02:06Z,1465
-73.9206805,42.7487895,2010-12-25T00:04:04Z,1465
-73.9206426,42.7480209,2010-12-25T00:06:07Z,1465
-73.9178482,42.7467043,2010-12-25T00:12:13Z,1465
-73.9179643,42.7466935,2010-12-25T00:15:37Z,1465
-73.9178635,42.74674,2010-12-25T00:16:12Z,1465
-73.9177705,42.7466567,2010-12-25T00:18:05Z,1465
-73.9178978,42.7468489,2010-12-25T00:20:07Z,1465
-73.9177795,42.7469071,2010-12-25T00:26:09Z,1465
-73.9178387,42.747041,2010-12-25T00:28:09Z,1465
-73.9176824,42.7468169,2010-12-25T00:32:29Z,1465
-73.9169174,42.7466903,2010-12-25T00:37:05Z,1465
-73.9166067,42.7462111,2010-12-25T00:38:33Z,1465
-73.9150187,42.7443801,2010-12-25T00:42:50Z,1465
-73.9141242,42.7445612,2010-12-25T00:46:49Z,1465
-73.9140302,42.7446532,2010-12-25T00:48:08Z,1465
-73.9136583,42.7436246,2010-12-25T00:50:07Z,1465
-73.9117145,42.7420824,2010-12-25T00:53:19Z,1465
-73.9112739,42.7419417,2010-12-25T00:54:06Z,1465
-73.9094308,42.7414198,2010-12-25T00:58:10Z,1465
-73.9086618,42.7408785,2010-12-25T01:00:08Z,1465
-73.9084449,42.7410144,2010-12-25T01:02:11Z,1465
-73.9079657,42.7409174,2010-12-25T01:04:08Z,1465
-73.9064231,42.7406298,2010-12-25T01:06:05Z,1465
-73.9043484,42.7392683,2010-12-25T01:10:17Z,1465
-73.903724,42.7385874,2010-12-25T01:12:06Z,1465
-73.9036145,42.7380341,2010-12-25T01:14:12Z,1465
-73.9036671,42.7371304,2010-12-25T01:16:12Z,1465
-73.9015969,42.7371501,2010-12-25T01:18:07Z,1465
-73.9001021,42.7372799,2010-12-25T01:20:06Z,1465
-73.8993698,42.7374001,2010-12-25T01:22:19Z,1465
-73.8989448,42.7372394,2010-12-25T01:24:09Z,1465
-73.8988509,42.7373318,2010-12-25T01:27:38Z,1465
-73.8989268,42.7372909,2010-12-25T01:29:39Z,1465
-73.8988814,42.7373568,2010-12-25T01:30:08Z,1465
-73.8989841,42.737195,2010-12-25T01:32:12Z,1465
-73.8988784,42.7372546,2010-12-25T01:40:56Z,1465
-73.8986443,42.7373468,2010-12-25T01:46:52Z,1465
-73.8988193,42.7372903,2010-12-25T01:48:11Z,1465
-73.898801,42.7372869,2010-12-25T01:50:07Z,1465
-73.8987608,42.73729,2010-12-25T01:52:08Z,1465
-73.8990376,42.7373342,2010-12-25T01:54:08Z,1465
-73.8988445,42.737276,2010-12-25T01:56:13Z,1465
-73.8987339,42.7373034,2010-12-25T01:58:09Z,1465
-73.8988489,42.7372546,2010-12-25T02:00:05Z,1465
-73.8987483,42.73728,2010-12-25T02:02:08Z,1465
-73.8986243,42.7372698,2010-12-25T02:04:12Z,1465
-73.8987674,42.7372141,2010-12-25T02:06:22Z,1465
-73.8990224,42.7372522,2010-12-25T02:08:13Z,1465
-73.8986011,42.7372845,2010-12-25T02:10:11Z,1465
-73.898908,42.7372502,2010-12-25T02:12:14Z,1465
-73.8988824,42.7372745,2010-12-25T02:16:12Z,1465
-73.898393,42.737236,2010-12-25T02:18:08Z,1465
-73.8992199,42.7372957,2010-12-25T02:20:40Z,1465
-73.8991319,42.7372971,2010-12-25T02:22:39Z,1465
-73.899074100000007,42.7373572,2010-12-25T02:24:10Z,1465
-73.898827,42.7372504,2010-12-25T02:26:29Z,1465
-73.8987966,42.7373487,2010-12-25T02:28:35Z,1465
-73.8990598,42.7372315,2010-12-25T02:30:11Z,1465
-73.8989122,42.7373231,2010-12-25T02:32:06Z,1465
-73.898845,42.7372955,2010-12-25T02:40:30Z,1465
-73.8990025,42.7372632,2010-12-25T02:42:12Z,1465
-73.899277,42.7372511,2010-12-25T02:44:13Z,1465
-73.8989775,42.7373126,2010-12-25T02:46:13Z,1465
-73.8989444,42.7373035,2010-12-25T02:48:07Z,1465
-73.8989597,42.737335,2010-12-25T02:51:17Z,1465
-73.8999172,42.7376772,2010-12-25T02:58:27Z,1465
-73.9000057,42.7378437,2010-12-25T03:04:46Z,1465
-73.8998527,42.7380581,2010-12-25T04:01:26Z,1465
-73.9000095,42.7379142,2010-12-25T05:00:54Z,1465
-73.9000589,42.7378912,2010-12-25T05:32:26Z,1465
-73.899843,42.7378214,2010-12-25T05:36:47Z,1465
-73.8986867,42.7371552,2010-12-25T05:46:29Z,1465
-73.8990439,42.7375318,2010-12-25T05:48:08Z,1465
-73.8990068,42.7374876,2010-12-25T05:50:06Z,1465
-73.8999356,42.7379486,2010-12-25T05:56:09Z,1465
-73.9033158,42.7394592,2010-12-25T06:00:22Z,1465
-73.9080568,42.7412734,2010-12-25T06:08:39Z,1465
-73.9089705,42.7415255,2010-12-25T06:12:05Z,1465
-73.9082337,42.7419521,2010-12-25T06:14:10Z,1465
-73.9069224,42.7431634,2010-12-25T06:18:08Z,1465
-73.9067101,42.7436765,2010-12-25T06:20:04Z,1465
-73.9061302,42.7439495,2010-12-25T06:22:06Z,1465
-73.9059443,42.7437906,2010-12-25T08:01:34Z,1465
-73.9095635,42.7442353,2010-12-25T08:21:32Z,1465
-73.9096634,42.7440006,2010-12-25T08:22:08Z,1465
-73.9113457,42.7437886,2010-12-25T08:26:08Z,1465
-73.9115322,42.74446,2010-12-25T08:32:59Z,1465
-73.9114954,42.7445115,2010-12-25T08:34:07Z,1465
-73.9114848,42.7444442,2010-12-25T08:36:07Z,1465
-73.911507,42.744777,2010-12-25T08:38:13Z,1465
-73.911465,42.7448337,2010-12-25T08:40:08Z,1465
-73.9115836,42.7448193,2010-12-25T08:42:12Z,1465
-73.9109409,42.7449011,2010-12-25T08:44:08Z,1465
-73.9106766,42.74524,2010-12-25T08:46:06Z,1465
-73.9100469,42.7458563,2010-12-25T08:50:07Z,1465
-73.9093638,42.7460226,2010-12-25T08:52:12Z,1465
-73.9095709,42.746281,2010-12-25T08:54:13Z,1465
-73.9095737,42.7461919,2010-12-25T08:56:09Z,1465
-73.9097169,42.7458288,2010-12-25T08:58:07Z,1465
-73.909955,42.7454044,2010-12-25T09:00:07Z,1465
-73.910407,42.7451707,2010-12-25T09:02:08Z,1465
-73.9111338,42.7447868,2010-12-25T09:04:08Z,1465
-73.9113749,42.7445911,2010-12-25T09:06:08Z,1465
-73.9123849,42.7442959,2010-12-25T09:08:09Z,1465
-73.9129915,42.7444928,2010-12-25T09:11:40Z,1465
-73.912701,42.7446759,2010-12-25T09:12:05Z,1465
-73.9129338,42.7447768,2010-12-25T09:17:19Z,1465
-73.9130324,42.7447525,2010-12-25T09:19:37Z,1465
-73.9130013,42.7447154,2010-12-25T09:20:08Z,1465
-73.9129169,42.7448103,2010-12-25T09:22:14Z,1465
-73.912896,42.7445994,2010-12-25T09:24:07Z,1465
-73.9132047,42.7445897,2010-12-25T09:26:07Z,1465
-73.9130301,42.7445166,2010-12-25T09:28:06Z,1465
-73.912946,42.745358,2010-12-25T09:31:38Z,1465
-73.9133013,42.7454408,2010-12-25T09:32:05Z,1465
-73.9146743,42.7467485,2010-12-25T09:36:04Z,1465
-73.9147827,42.7471518,2010-12-25T09:38:06Z,1465
-73.9144877,42.7472127,2010-12-25T09:40:19Z,1465
-73.9143406,42.7472919,2010-12-25T09:42:09Z,1465
-73.9146009,42.7471327,2010-12-25T09:44:07Z,1465
-73.9144813,42.7475219,2010-12-25T09:46:07Z,1465
-73.9140953,42.7473911,2010-12-25T09:48:07Z,1465
-73.9144726,42.7474581,2010-12-25T09:50:06Z,1465
-73.9146452,42.7474453,2010-12-25T09:52:07Z,1465
-73.9145697,42.7473884,2010-12-25T09:54:05Z,1465
-73.9144474,42.7472752,2010-12-25T09:56:18Z,1465
-73.914948,42.7467303,2010-12-25T09:58:29Z,1465
-73.9148923,42.7464944,2010-12-25T10:00:09Z,1465
-73.914737,42.7464498,2010-12-25T10:02:09Z,1465
-73.9150154,42.7464583,2010-12-25T10:04:08Z,1465
-73.9151064,42.7464472,2010-12-25T10:06:07Z,1465
-73.9146716,42.7459867,2010-12-25T10:14:24Z,1465
-73.9145474,42.7459724,2010-12-25T10:16:07Z,1465
-73.9145861,42.7457199,2010-12-25T10:18:05Z,1465
-73.9145395,42.7457527,2010-12-25T10:20:09Z,1465
-73.9145887,42.7460984,2010-12-25T10:26:46Z,1465
-73.914713,42.7461035,2010-12-25T10:36:08Z,1465
-73.9147225,42.7460406,2010-12-25T10:40:17Z,1465
-73.9146182,42.7460268,2010-12-25T10:42:07Z,1465
-73.9147063,42.7460642,2010-12-25T10:44:07Z,1465
-73.9146829,42.7461189,2010-12-25T10:46:07Z,1465
-73.9145592,42.7459991,2010-12-25T10:48:08Z,1465
-73.9140234,42.7458129,2010-12-25T10:50:09Z,1465
-73.9136362,42.745439,2010-12-25T10:52:08Z,1465
-73.9130262,42.7454137,2010-12-25T10:54:07Z,1465
-73.9121513,42.7450125,2010-12-25T10:56:13Z,1465
-73.9116092,42.7450476,2010-12-25T10:58:13Z,1465
-73.911477,42.7451558,2010-12-25T11:00:07Z,1465
-73.9116528,42.7451882,2010-12-25T11:04:05Z,1465
-73.9117902,42.7452276,2010-12-25T11:06:11Z,1465
-73.9115835,42.7448582,2010-12-25T11:08:06Z,1465
-73.9119714,42.7444021,2010-12-25T11:10:06Z,1465
-73.912087,42.7440516,2010-12-25T11:16:14Z,1465
-73.9120669,42.744101,2010-12-25T11:20:19Z,1465
-73.9121072,42.7440454,2010-12-25T11:24:30Z,1465
-73.9119864,42.7440477,2010-12-25T11:26:26Z,1465
-73.912411,42.7439325,2010-12-25T11:28:12Z,1465
-73.9123005,42.7441528,2010-12-25T11:30:12Z,1465
-73.9121558,42.7441503,2010-12-25T11:32:05Z,1465
-73.9104082,42.7429175,2010-12-25T11:40:43Z,1465
-73.9093467,42.7422876,2010-12-25T11:49:06Z,1465
-73.9092136,42.7421324,2010-12-25T11:50:09Z,1465
-73.9080792,42.741756,2010-12-25T11:54:04Z,1465
-73.907988,42.7417326,2010-12-25T11:58:08Z,1465
-73.9078031,42.7416849,2010-12-25T12:04:41Z,1465
-73.9077939,42.7417754,2010-12-25T12:10:52Z,1465
-73.9080046,42.7419731,2010-12-25T12:16:13Z,1465
-73.9067053,42.741531,2010-12-25T12:40:57Z,1465
-73.906803300000007,42.7416458,2010-12-25T12:50:36Z,1465
-73.9065238,42.7414457,2010-12-25T12:58:38Z,1465
-73.9067378,42.741713,2010-12-25T13:02:42Z,1465
-73.9067899,42.7416256,2010-12-25T13:07:38Z,1465
-73.9064825,42.7415147,2010-12-25T13:08:50Z,1465
-73.9064597,42.7416933,2010-12-25T13:21:04Z,1465
-73.9067001,42.7415636,2010-12-25T14:01:20Z,1465
-73.906661,42.7415617,2010-12-25T17:01:27Z,1465
-73.9058679,42.7419348,2010-12-25T22:04:50Z,1465
-73.9058014,42.7426978,2010-12-25T22:11:12Z,1465
-73.9059364,42.7426996,2010-12-25T22:14:19Z,1465
-73.9079814,42.7425922,2010-12-25T22:22:25Z,1465
-73.9110546,42.7424669,2010-12-25T22:30:52Z,1465
-73.9128762,42.7426972,2010-12-25T22:34:11Z,1465
-73.9115283,42.7426982,2010-12-25T22:36:10Z,1465
-73.9111727,42.7434561,2010-12-25T22:38:18Z,1465
-73.912235,42.7438251,2010-12-25T22:40:56Z,1465
-73.913213,42.7439852,2010-12-25T22:42:52Z,1465
-73.9132134,42.7439542,2010-12-25T22:44:08Z,1465
-73.9129551,42.7442318,2010-12-25T22:46:08Z,1465
-73.9129341,42.7446304,2010-12-25T22:48:06Z,1465
-73.9151932,42.7442038,2010-12-25T22:52:07Z,1465
-73.9163325,42.7451357,2010-12-25T22:54:05Z,1465
-73.9175203,42.7462887,2010-12-25T22:58:12Z,1465
-73.9178102,42.7465677,2010-12-25T23:00:14Z,1465
-73.9186736,42.7471493,2010-12-25T23:02:09Z,1465
-73.9185712,42.7472822,2010-12-25T23:04:07Z,1465
-73.9185718,42.7472402,2010-12-25T23:06:35Z,1465
-73.9184657,42.747112,2010-12-25T23:10:09Z,1465
-73.9186817,42.7472363,2010-12-25T23:12:49Z,1465
-73.9208933,42.7488614,2010-12-25T23:20:54Z,1465
-73.9204162,42.7480221,2010-12-25T23:24:05Z,1465
-73.9204235,42.748038,2010-12-25T23:26:06Z,1465
-73.9206011,42.7477032,2010-12-25T23:28:06Z,1465
-73.9213228,42.7480351,2010-12-25T23:30:07Z,1465
-73.9214455,42.7485237,2010-12-25T23:32:26Z,1465
-73.9206134,42.7488617,2010-12-25T23:34:07Z,1465
-73.9204005,42.7495512,2010-12-25T23:36:10Z,1465
-73.9199656,42.7497013,2010-12-25T23:38:08Z,1465
-73.9197612,42.7501019,2010-12-25T23:41:39Z,1465
-73.9195803,42.7502939,2010-12-25T23:44:05Z,1465
-73.9192385,42.750413,2010-12-25T23:46:15Z,1465
-73.9188799,42.7501308,2010-12-25T23:48:06Z,1465
-73.9182849,42.7501183,2010-12-25T23:50:05Z,1465
-73.9208892,42.7485397,2010-12-25T23:56:07Z,1465
-73.919268400000007,42.7475853,2010-12-26T00:00:06Z,1465
-73.9188203,42.7467378,2010-12-26T00:02:04Z,1465
-73.9171618,42.7463851,2010-12-26T00:04:05Z,1465
-73.9163255,42.745608,2010-12-26T00:06:07Z,1465
-73.9158889,42.7446015,2010-12-26T00:08:07Z,1465
-73.9145257,42.744151,2010-12-26T00:10:07Z,1465
-73.9134605,42.7435267,2010-12-26T00:12:05Z,1465
-73.9126457,42.7425254,2010-12-26T00:14:07Z,1465
-73.9115733,42.741434,2010-12-26T00:16:10Z,1465
-73.9107622,42.7408457,2010-12-26T00:18:07Z,1465
-73.9095546,42.7408627,2010-12-26T00:20:07Z,1465
-73.9080881,42.7404827,2010-12-26T00:22:13Z,1465
-73.9067594,42.7401494,2010-12-26T00:24:08Z,1465
-73.9070573,42.7398888,2010-12-26T00:26:14Z,1465
-73.9043536,42.7424705,2010-12-26T00:34:19Z,1465
-73.904376,42.7433695,2010-12-26T00:37:07Z,1465
-73.9045087,42.742749,2010-12-26T00:38:07Z,1465
-73.9036915,42.7420455,2010-12-26T00:40:04Z,1465
-73.9029065,42.7416158,2010-12-26T00:42:06Z,1465
-73.9028955,42.7411873,2010-12-26T00:44:08Z,1465
-73.9035028,42.7406952,2010-12-26T00:46:14Z,1465
-73.9036529,42.7397357,2010-12-26T00:48:07Z,1465
-73.9035965,42.7386927,2010-12-26T00:50:06Z,1465
-73.9025686,42.7381105,2010-12-26T00:52:11Z,1465
-73.9021992,42.7375796,2010-12-26T00:54:08Z,1465
-73.9021589,42.7364141,2010-12-26T00:56:17Z,1465
-73.901391,42.7372207,2010-12-26T00:58:55Z,1465
-73.9014252,42.7376458,2010-12-26T01:00:08Z,1465
-73.9014383,42.7374346,2010-12-26T01:02:08Z,1465
-73.9014118,42.7373886,2010-12-26T01:05:25Z,1465
-73.9014209,42.7375271,2010-12-26T01:07:40Z,1465
-73.9014511,42.7375971,2010-12-26T01:08:26Z,1465
-73.9011026,42.7376135,2010-12-26T01:10:07Z,1465
-73.9013593,42.7375184,2010-12-26T01:12:08Z,1465
